,trial_id,worker_id,supposed_answer_transcript,auto_transcript,status,answer_files
767,4,A10O5YR01H865K_,no Kimmy is kicking Tommy,no,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A10O5YR01H865K_prosody_study_exp3_12_18_2019_trial_04.wav
376,4,AZ8JL3QNIPY4U_,no Kimmy is kicking Tommy,balcony is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AZ8JL3QNIPY4U_prosody_study_exp3_12_20_2019_trial_04.wav
846,4,AXJ1PE87PD0KK_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AXJ1PE87PD0KK_prosody_study_exp3_12_20_2019_trial_04.wav
257,4,A2DWSKGD9RNKMJ_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2DWSKGD9RNKMJ_prosody_study_exp3_12_20_2019_trial_04.wav
663,4,A1ZVTAK0GLO959_,no Kimmy is kicking Tommy,yes,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1ZVTAK0GLO959_prosody_study_exp3_12_20_2019_trial_04.wav
790,4,A9ZCY6FLUCIU1_,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A9ZCY6FLUCIU1_prosody_study_exp3_12_20_2019_trial_04.wav
484,4,A23OR0D1FCUVMM_,no Kimmy is kicking Tommy,yes Kimmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A23OR0D1FCUVMM_prosody_study_exp3_12_20_2019_trial_04.wav
919,4,AQ2Z8GSCNU8H6_,no Kimmy is kicking Tommy,know any chicken Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AQ2Z8GSCNU8H6_prosody_study_exp3_12_20_2019_trial_04.wav
202,4,A1W1X3S1Y0RKF3_,no Kimmy is kicking Tommy,"give me a second,",auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1W1X3S1Y0RKF3_prosody_study_exp3_12_20_2019_trial_04.wav
335,4,AZJVAP536DY13_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AZJVAP536DY13_prosody_study_exp3_12_20_2019_trial_04.wav
630,5,A1ZVTAK0GLO959_,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1ZVTAK0GLO959_prosody_study_exp3_12_20_2019_trial_05.wav
659,5,A1RDRK3QTM7U96_,no Kimmy is kicking Tommy,no Kimia sticking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1RDRK3QTM7U96_prosody_study_exp3_12_20_2019_trial_05.wav
407,5,A2N2GFB33ZMYGF_,no Kimmy is kicking Tommy,no Kimmy's kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2N2GFB33ZMYGF_prosody_study_exp3_12_20_2019_trial_05.wav
538,5,A23OR0D1FCUVMM_,no Kimmy is kicking Tommy,no Kami is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A23OR0D1FCUVMM_prosody_study_exp3_12_20_2019_trial_05.wav
608,5,A3DM555T5TVWI0_,no Kimmy is kicking Tommy,know any is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A3DM555T5TVWI0_prosody_study_exp3_12_20_2019_trial_05.wav
600,5,AOOGCOBAZBWJ2_,no Kimmy is kicking Tommy,Bell Kimmy's kicking Tom,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AOOGCOBAZBWJ2_prosody_study_exp3_12_20_2019_trial_05.wav
172,5,A2EED3HLTA96CP_,no Kimmy is kicking Tommy,no can you use kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2EED3HLTA96CP_prosody_study_exp3_12_20_2019_trial_05.wav
377,5,AZ8JL3QNIPY4U_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AZ8JL3QNIPY4U_prosody_study_exp3_12_20_2019_trial_05.wav
389,5,A2VOZ7LPG24NWU_,no Kimmy is kicking Tommy,hello Kimmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2VOZ7LPG24NWU_prosody_study_exp3_12_20_2019_trial_05.wav
249,5,A2DWSKGD9RNKMJ_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2DWSKGD9RNKMJ_prosody_study_exp3_12_20_2019_trial_05.wav
383,5,A83OLM1ZQC083_,no Kimmy is kicking Tommy,"Now give me kicking,",auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A83OLM1ZQC083_prosody_study_exp3_12_20_2019_trial_05.wav
187,5,A1W1X3S1Y0RKF3_,no Kimmy is kicking Tommy,no. Taking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1W1X3S1Y0RKF3_prosody_study_exp3_12_20_2019_trial_05.wav
193,5,A1XVEKS9O73ERE_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1XVEKS9O73ERE_prosody_study_exp3_12_20_2019_trial_05.wav
160,5,A2EKR2ZFO10VMV_,no Kimmy is kicking Tommy,nachmias taking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2EKR2ZFO10VMV_prosody_study_exp3_12_20_2019_trial_05.wav
238,5,A212OY08MFDGU3_,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A212OY08MFDGU3_prosody_study_exp3_12_20_2019_trial_05.wav
293,5,AZJVAP536DY13_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AZJVAP536DY13_prosody_study_exp3_12_20_2019_trial_05.wav
704,5,A1DZMZTXWOM9MR_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1DZMZTXWOM9MR_prosody_study_exp3_12_20_2019_trial_05.wav
751,5,A9ZCY6FLUCIU1_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A9ZCY6FLUCIU1_prosody_study_exp3_12_20_2019_trial_05.wav
806,5,AXJ1PE87PD0KK_,no Kimmy is kicking Tommy,no can I have taking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AXJ1PE87PD0KK_prosody_study_exp3_12_20_2019_trial_05.wav
690,5,A1A1A9UHNQCI9Y_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1A1A9UHNQCI9Y_prosody_study_exp3_12_20_2019_trial_05.wav
867,5,A2LVCS009DMEAT_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2LVCS009DMEAT_prosody_study_exp3_12_20_2019_trial_05.wav
874,5,A55CXM7QR7R0N_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A55CXM7QR7R0N_prosody_study_exp3_12_20_2019_trial_05.wav
34,5,A3UDUHUVFKD833_,no Kimmy is kicking Tommy,no,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A3UDUHUVFKD833_prosody_study_exp3_12_18_2019_trial_05.wav
718,5,A1RKHN69EI6ZPK_,no Kimmy is kicking Tommy,give me a kiss,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1RKHN69EI6ZPK_prosody_study_exp3_12_20_2019_trial_05.wav
902,5,A1KA64FR47O9FS_,no Kimmy is kicking Tommy,can you use kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1KA64FR47O9FS_prosody_study_exp3_12_20_2019_trial_05.wav
892,5,A2WC2NO555XU3J_,no Kimmy is kicking Tommy,no Kimi is kissing Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2WC2NO555XU3J_prosody_study_exp3_12_20_2019_trial_05.wav
12,5,A2QX2B50DM45E2_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2QX2B50DM45E2_prosody_study_exp3_12_20_2019_trial_05.wav
774,5,A10O5YR01H865K_,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A10O5YR01H865K_prosody_study_exp3_12_18_2019_trial_05.wav
951,5,AQ2Z8GSCNU8H6_,no Kimmy is kicking Tommy,"bro give me a second,",auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AQ2Z8GSCNU8H6_prosody_study_exp3_12_20_2019_trial_05.wav
692,5,A2IQ0QCTQ3KWLT_,no Kimmy is kicking Tommy,no Kimi is picking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2IQ0QCTQ3KWLT_prosody_study_exp3_12_20_2019_trial_05.wav
218,6,A2EKR2ZFO10VMV_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2EKR2ZFO10VMV_prosody_study_exp3_12_20_2019_trial_06.wav
532,6,AOOGCOBAZBWJ2_,no Kimmy is kicking Tommy,spell Kimmy it's kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AOOGCOBAZBWJ2_prosody_study_exp3_12_20_2019_trial_06.wav
541,6,A3DM555T5TVWI0_,no Kimmy is kicking Tommy,know Kenny is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A3DM555T5TVWI0_prosody_study_exp3_12_20_2019_trial_06.wav
90,6,A3UDUHUVFKD833_,no Kimmy is kicking Tommy,no,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A3UDUHUVFKD833_prosody_study_exp3_12_18_2019_trial_06.wav
479,6,A2N2GFB33ZMYGF_,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2N2GFB33ZMYGF_prosody_study_exp3_12_20_2019_trial_06.wav
71,6,A2QX2B50DM45E2_,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2QX2B50DM45E2_prosody_study_exp3_12_20_2019_trial_06.wav
809,6,A9ZCY6FLUCIU1_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A9ZCY6FLUCIU1_prosody_study_exp3_12_20_2019_trial_06.wav
134,6,A1XVEKS9O73ERE_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1XVEKS9O73ERE_prosody_study_exp3_12_20_2019_trial_06.wav
456,6,A2VOZ7LPG24NWU_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2VOZ7LPG24NWU_prosody_study_exp3_12_20_2019_trial_06.wav
830,6,A10O5YR01H865K_,no Kimmy is kicking Tommy,no analysts,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A10O5YR01H865K_prosody_study_exp3_12_18_2019_trial_06.wav
448,6,A83OLM1ZQC083_,no Kimmy is kicking Tommy,no Kimi kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A83OLM1ZQC083_prosody_study_exp3_12_20_2019_trial_06.wav
447,6,AZ8JL3QNIPY4U_,no Kimmy is kicking Tommy,no Timmy is picking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AZ8JL3QNIPY4U_prosody_study_exp3_12_20_2019_trial_06.wav
232,6,AZJVAP536DY13_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AZJVAP536DY13_prosody_study_exp3_12_20_2019_trial_06.wav
889,6,AQ2Z8GSCNU8H6_,no Kimmy is kicking Tommy,know any Pitkin County,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AQ2Z8GSCNU8H6_prosody_study_exp3_12_20_2019_trial_06.wav
922,6,A2LVCS009DMEAT_,no Kimmy is kicking Tommy,no Kimi is sticking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2LVCS009DMEAT_prosody_study_exp3_12_20_2019_trial_06.wav
935,6,A55CXM7QR7R0N_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A55CXM7QR7R0N_prosody_study_exp3_12_20_2019_trial_06.wav
282,6,A1KLAGM9CCOFBN_,no Kimmy is kicking Tommy,no Kimmy has chicken call me,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1KLAGM9CCOFBN_prosody_study_exp3_12_20_2019_trial_06.wav
314,6,A2DWSKGD9RNKMJ_,no Kimmy is kicking Tommy,no can you use kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2DWSKGD9RNKMJ_prosody_study_exp3_12_20_2019_trial_06.wav
956,6,A2WC2NO555XU3J_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2WC2NO555XU3J_prosody_study_exp3_12_20_2019_trial_06.wav
464,6,A3FT3XPTOWHJMY_,no Kimmy is kicking Tommy,no Kami is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A3FT3XPTOWHJMY_prosody_study_exp3_12_20_2019_trial_06.wav
746,6,AXJ1PE87PD0KK_,no Kimmy is kicking Tommy,know Kenny is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AXJ1PE87PD0KK_prosody_study_exp3_12_20_2019_trial_06.wav
966,6,A1KA64FR47O9FS_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1KA64FR47O9FS_prosody_study_exp3_12_20_2019_trial_06.wav
651,6,A1RKHN69EI6ZPK_,no Kimmy is kicking Tommy,Timmy is pushing is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1RKHN69EI6ZPK_prosody_study_exp3_12_20_2019_trial_06.wav
115,6,A2EED3HLTA96CP_,no Kimmy is kicking Tommy,no Kimi is cooking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2EED3HLTA96CP_prosody_study_exp3_12_20_2019_trial_06.wav
724,6,A1RDRK3QTM7U96_,no Kimmy is kicking Tommy,no Kimmy ass-kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1RDRK3QTM7U96_prosody_study_exp3_12_20_2019_trial_06.wav
298,6,A212OY08MFDGU3_,no Kimmy is kicking Tommy,Hello Kitty,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A212OY08MFDGU3_prosody_study_exp3_12_20_2019_trial_06.wav
698,6,A1ZVTAK0GLO959_,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1ZVTAK0GLO959_prosody_study_exp3_12_20_2019_trial_06.wav
605,6,A23OR0D1FCUVMM_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A23OR0D1FCUVMM_prosody_study_exp3_12_20_2019_trial_06.wav
129,6,A1W1X3S1Y0RKF3_,no Kimmy is kicking Tommy,Noemi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1W1X3S1Y0RKF3_prosody_study_exp3_12_20_2019_trial_06.wav
624,6,A2IQ0QCTQ3KWLT_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2IQ0QCTQ3KWLT_prosody_study_exp3_12_20_2019_trial_06.wav
619,6,A1A1A9UHNQCI9Y_,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1A1A9UHNQCI9Y_prosody_study_exp3_12_20_2019_trial_06.wav
637,6,A1DZMZTXWOM9MR_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1DZMZTXWOM9MR_prosody_study_exp3_12_20_2019_trial_06.wav
440,7,AZ8JL3QNIPY4U_,yes Kimmy is kicking Tommy,yes Kimmy is picking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AZ8JL3QNIPY4U_prosody_study_exp3_12_20_2019_trial_07.wav
437,7,A83OLM1ZQC083_,yes Kimmy is kicking Tommy,"yes give me kicking,",auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A83OLM1ZQC083_prosody_study_exp3_12_20_2019_trial_07.wav
411,7,A2N2GFB33ZMYGF_,yes Kimmy is kicking Tommy,yes Timmy's kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2N2GFB33ZMYGF_prosody_study_exp3_12_20_2019_trial_07.wav
171,7,A2EKR2ZFO10VMV_,yes Kimmy is kicking Tommy,yes Cami is taking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2EKR2ZFO10VMV_prosody_study_exp3_12_20_2019_trial_07.wav
822,7,A10O5YR01H865K_,yes Kimmy is kicking Tommy,yes,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A10O5YR01H865K_prosody_study_exp3_12_18_2019_trial_07.wav
843,7,A9ZCY6FLUCIU1_,yes Kimmy is kicking Tommy,Rescue Me is pushing Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A9ZCY6FLUCIU1_prosody_study_exp3_12_20_2019_trial_07.wav
864,7,AQ2Z8GSCNU8H6_,yes Kimmy is kicking Tommy,give me Pickens County,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AQ2Z8GSCNU8H6_prosody_study_exp3_12_20_2019_trial_07.wav
701,7,A1RDRK3QTM7U96_,yes Kimmy is kicking Tommy,yes Kimmy ass kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1RDRK3QTM7U96_prosody_study_exp3_12_20_2019_trial_07.wav
481,7,A3DM555T5TVWI0_,yes Kimmy is kicking Tommy,yes Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A3DM555T5TVWI0_prosody_study_exp3_12_20_2019_trial_07.wav
148,7,A1W1X3S1Y0RKF3_,yes Kimmy is kicking Tommy,"give me a second,",auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1W1X3S1Y0RKF3_prosody_study_exp3_12_20_2019_trial_07.wav
904,7,A1KA64FR47O9FS_,yes Kimmy is kicking Tommy,yes Kenny is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1KA64FR47O9FS_prosody_study_exp3_12_20_2019_trial_07.wav
915,7,A2WC2NO555XU3J_,yes Kimmy is kicking Tommy,yes Kimmy ass kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2WC2NO555XU3J_prosody_study_exp3_12_20_2019_trial_07.wav
275,7,AZJVAP536DY13_,yes Kimmy is kicking Tommy,yes Kimmy is picking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AZJVAP536DY13_prosody_study_exp3_12_20_2019_trial_07.wav
332,7,A212OY08MFDGU3_,yes Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A212OY08MFDGU3_prosody_study_exp3_12_20_2019_trial_07.wav
668,7,A2IQ0QCTQ3KWLT_,yes Kimmy is kicking Tommy,yes give me is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2IQ0QCTQ3KWLT_prosody_study_exp3_12_20_2019_trial_07.wav
949,7,A2LVCS009DMEAT_,yes Kimmy is kicking Tommy,yes kidney is sticking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2LVCS009DMEAT_prosody_study_exp3_12_20_2019_trial_07.wav
674,7,A1A1A9UHNQCI9Y_,yes Kimmy is kicking Tommy,yes Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1A1A9UHNQCI9Y_prosody_study_exp3_12_20_2019_trial_07.wav
643,7,A1RKHN69EI6ZPK_,yes Kimmy is kicking Tommy,yes give me a kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1RKHN69EI6ZPK_prosody_study_exp3_12_20_2019_trial_07.wav
72,7,A3UDUHUVFKD833_,yes Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A3UDUHUVFKD833_prosody_study_exp3_12_18_2019_trial_07.wav
489,7,AOOGCOBAZBWJ2_,yes Kimmy is kicking Tommy,is Kimmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AOOGCOBAZBWJ2_prosody_study_exp3_12_20_2019_trial_07.wav
793,7,AXJ1PE87PD0KK_,yes Kimmy is kicking Tommy,yes Cami is taking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AXJ1PE87PD0KK_prosody_study_exp3_12_20_2019_trial_07.wav
92,7,A2QX2B50DM45E2_,yes Kimmy is kicking Tommy,yes Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2QX2B50DM45E2_prosody_study_exp3_12_20_2019_trial_07.wav
726,7,A1ZVTAK0GLO959_,yes Kimmy is kicking Tommy,yes,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1ZVTAK0GLO959_prosody_study_exp3_12_20_2019_trial_07.wav
569,8,A83OLM1ZQC083_,yes Kimmy is kicking Tommy,yes give me kicking comic,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A83OLM1ZQC083_prosody_study_exp3_12_20_2019_trial_08.wav
91,8,A2LVCS009DMEAT_,yes Kimmy is kicking Tommy,estimate sticking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2LVCS009DMEAT_prosody_study_exp3_12_20_2019_trial_08.wav
330,8,A1ZVTAK0GLO959_,yes Kimmy is kicking Tommy,yes,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1ZVTAK0GLO959_prosody_study_exp3_12_20_2019_trial_08.wav
948,8,A2QX2B50DM45E2_,yes Kimmy is kicking Tommy,yes Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2QX2B50DM45E2_prosody_study_exp3_12_20_2019_trial_08.wav
246,8,A1RKHN69EI6ZPK_,yes Kimmy is kicking Tommy,yes give me is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1RKHN69EI6ZPK_prosody_study_exp3_12_20_2019_trial_08.wav
190,8,A10O5YR01H865K_,yes Kimmy is kicking Tommy,yes,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A10O5YR01H865K_prosody_study_exp3_12_18_2019_trial_08.wav
302,8,A1RDRK3QTM7U96_,yes Kimmy is kicking Tommy,yes communicating Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1RDRK3QTM7U96_prosody_study_exp3_12_20_2019_trial_08.wav
55,8,A1KA64FR47O9FS_,yes Kimmy is kicking Tommy,yes Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A1KA64FR47O9FS_prosody_study_exp3_12_20_2019_trial_08.wav
728,8,A212OY08MFDGU3_,yes Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A212OY08MFDGU3_prosody_study_exp3_12_20_2019_trial_08.wav
572,8,AZ8JL3QNIPY4U_,yes Kimmy is kicking Tommy,yes give me a sticking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AZ8JL3QNIPY4U_prosody_study_exp3_12_20_2019_trial_08.wav
10,8,AQ2Z8GSCNU8H6_,yes Kimmy is kicking Tommy,yes,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/AQ2Z8GSCNU8H6_prosody_study_exp3_12_20_2019_trial_08.wav
350,8,A3DM555T5TVWI0_,yes Kimmy is kicking Tommy,yes Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A3DM555T5TVWI0_prosody_study_exp3_12_20_2019_trial_08.wav
794,8,A2EED3HLTA96CP_,yes Kimmy is kicking Tommy,yes give me is cooking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2EED3HLTA96CP_prosody_study_exp3_12_20_2019_trial_08.wav
805,8,A2EKR2ZFO10VMV_,yes Kimmy is kicking Tommy,excommunication Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A2EKR2ZFO10VMV_prosody_study_exp3_12_20_2019_trial_08.wav
213,8,A9ZCY6FLUCIU1_,yes Kimmy is kicking Tommy,Destiny is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp3/responses_to_analyze/A9ZCY6FLUCIU1_prosody_study_exp3_12_20_2019_trial_08.wav
